T0.0199999995529652,0.9881917,-0.02159836,-0.00846757,-0.01375017,-0.0546875,1.011475,-0.0007324219,-0.006050048,-0.313866,0.280167,1.0,3.929933e-06,-7.268602e-05,5.367838e-08,1.0,rec252GMV0.txt,0,T0.0199999995529652,1.976383,-0.02159836,-0.00846757,-0.01375017,-0.0546875,1.011475,-0.0007324219,-0.006050048,-0.313866,0.280167,0.9941307,1.35602e-06,-7.282634e-05,-1.556298e-06,1.0,38,38,87,0.0,rec252GMV1.txt,0
T0.0399999991059303,2.958076,-0.02037667,-0.01091096,-0.02352373,-0.05761719,1.012939,-0.0002441406,-0.006047811,-0.3138936,0.2801704,0.9897287,-7.052975e-05,-0.0001730062,-0.0004633047,0.9999999,rec252GMV0.txt,1,T0.0399999991059303,2.951577,-0.02037667,-0.01091096,-0.02352373,-0.05761719,1.012939,-0.0002441406,-0.006047811,-0.3138936,0.2801704,0.985358,-0.0001520762,-0.0001788758,-0.0009144292,0.9999996,38,38,87,0.2498274,rec252GMV1.txt,1
T0.373333342373371,2.933538,-0.02526344,-0.006024182,-0.01619356,-0.05688477,1.015869,-0.001708984,-0.006166107,-0.3137138,0.2800958,0.9810132,-1.86954e-05,0.0003491015,-0.001233836,0.9999992,rec252GMV0.txt,2,T0.373333342373371,2.921998,-0.02526344,-0.006024182,-0.01619356,-0.05688477,1.015869,-0.001708984,-0.006166107,-0.3137138,0.2800958,0.9748056,0.0001811126,0.0003618697,-0.001079709,0.9999993,38,38,87,0.4342633,rec252GMV1.txt,2
T0.460625439882278,2.920266,-0.02159836,0.008636152,-0.008863391,-0.05664063,1.013428,-0.0009765625,-0.006106311,-0.3138378,0.2801805,0.9682728,0.000289381,0.001131747,-0.0009429084,0.9999989,rec252GMV0.txt,3,T0.460625439882278,2.930074,-0.02159836,0.008636152,-0.008863391,-0.05664063,1.013428,-0.0009765625,-0.006106311,-0.3138378,0.2801805,0.9630922,0.000175736,0.001126078,-0.0009120621,0.999999,38,38,87,0.5756975,rec252GMV1.txt,3
T0.500644639134407,2.944578,-0.01793328,-0.009689265,-0.01375017,-0.05737305,1.012207,-0.002929688,-0.006098698,-0.3137621,0.2801996,0.9608007,0.0003699088,0.001116268,-0.001035531,0.9999988,rec252GMV0.txt,4,T0.500644639134407,2.949274,-0.01793328,-0.009689265,-0.01375017,-0.05737305,1.012207,-0.002929688,-0.006098698,-0.3137621,0.2801996,0.9614489,0.0006697198,0.000990659,-0.001153143,0.9999986,38,38,87,0.6741752,rec252GMV1.txt,4
T0.511107439175248,2.939465,-0.02404175,-0.003580793,-0.01130678,-0.05688477,1.015869,-0.001708984,-0.005914292,-0.3138416,0.2801262,0.9627038,0.0007895779,0.001127587,-0.001188402,0.9999984,rec252GMV0.txt,5,T0.511107439175248,2.924961,-0.02404175,-0.003580793,-0.01130678,-0.05688477,1.015869,-0.001708984,-0.005914292,-0.3138416,0.2801262,0.9620405,0.0006099127,0.0009802056,-0.001081051,0.9999988,38,38,87,0.7556314,rec252GMV1.txt,5
T0.523226039484143,2.923888,-0.01915497,-0.01091096,-0.01741525,-0.05786133,1.012451,-0.001464844,-0.005696044,-0.3138648,0.2800823,0.9591804,0.0003642711,0.001043573,-0.001163829,0.9999987,rec252GMV0.txt,6,T0.523226039484143,2.937319,-0.01915497,-0.01091096,-0.01741525,-0.05786133,1.012451,-0.001464844,-0.005696044,-0.3138648,0.2800823,0.9568608,0.0003493324,0.0009054617,-0.0013314,0.9999986,38,38,87,0.8148677,rec252GMV1.txt,6
T0.534237939864397,2.935575,-0.01426819,-0.001137404,-0.01741525,-0.05126953,1.016602,-0.002929688,-0.005848259,-0.3138368,0.2801397,0.9573079,0.0005200961,0.001077087,-0.0004537152,0.9999992,rec252GMV0.txt,7,T0.534237939864397,2.920401,-0.01426819,-0.001137404,-0.01741525,-0.05126953,1.016602,-0.002929688,-0.005848259,-0.3138368,0.2801397,0.9573587,0.0007427771,0.0009586492,0.0005306027,0.9999992,38,38,87,0.8148677,rec252GMV1.txt,7
T0.54620853997767,2.915689,-0.01548989,0.004971068,-0.006420002,-0.05712891,1.013672,0.001953125,-0.005849421,-0.3138796,0.2802313,0.9549286,0.0002119719,0.001106534,0.0007489496,0.9999991,rec252GMV0.txt,8,T0.54620853997767,2.926151,-0.01548989,0.004971068,-0.006420002,-0.05712891,1.013672,0.001953125,-0.005849421,-0.3138796,0.2802313,0.9523421,-0.0004768586,0.0009234133,-0.0001266964,0.9999995,38,38,87,0.8148677,rec252GMV1.txt,8
T0.570432340726256,2.95509,-0.02159836,-0.009689265,-0.01985864,-0.05737305,1.009033,0.0,-0.005824791,-0.3138936,0.2799976,0.9520999,-0.001017432,0.0009493461,-0.001186484,0.9999983,rec252GMV0.txt,9,T0.570432340726256,2.973568,-0.02159836,-0.009689265,-0.01985864,-0.05737305,1.009033,0.0,-0.005824791,-0.3138936,0.2799976,0.956646,-0.0006993624,0.0008052483,-0.001231798,0.9999987,38,38,87,0.8148677,rec252GMV1.txt,9
T0.60509124211967,2.979401,-0.01793328,0.003749374,-0.01497186,-0.05273438,1.012451,0.0009765625,-0.005994313,-0.3138875,0.2799302,0.9630985,-0.000568026,0.001077201,-0.0006155902,0.9999991,rec252GMV0.txt,10,T0.60509124211967,2.966757,-0.01793328,0.003749374,-0.01497186,-0.05273438,1.012451,0.0009765625,-0.005994313,-0.3138875,0.2799302,0.9689025,-0.0007182992,0.0009097646,0.0001128584,0.9999993,38,38,87,0.8148677,rec252GMV1.txt,10
T0.640173042193055,2.953042,-0.01426819,-0.004802487,-0.02230203,-0.05761719,1.012451,-0.002197266,-0.006114922,-0.3139452,0.279946,0.971167,-0.0003737909,0.001036302,0.0001577933,0.9999994,rec252GMV0.txt,11,T0.640173042193055,2.951971,-0.01426819,-0.004802487,-0.02230203,-0.05761719,1.012451,-0.002197266,-0.006114922,-0.3139452,0.279946,0.9706101,0.0001139334,0.0008960975,-0.0005905023,0.9999995,38,38,87,0.8148677,rec252GMV1.txt,11
T0.668240142986178,2.936809,-0.02159836,-0.007245876,-0.01741525,-0.05517578,1.016113,0.002929688,-0.005996884,-0.3140137,0.2798553,0.9700169,-0.0001811809,0.0009575384,-0.0009666185,0.999999,rec252GMV0.txt,12,T0.668240142986178,2.922718,-0.02159836,-0.007245876,-0.01741525,-0.05517578,1.016113,0.002929688,-0.005996884,-0.3140137,0.2798553,0.9670918,-0.0009482319,0.0007636385,-0.000554092,0.9999991,38,38,87,0.8148677,rec252GMV1.txt,12
T0.697927443310618,2.893995,-0.01671158,-0.00846757,-0.02352373,-0.05957031,1.019531,-0.002197266,-0.006038197,-0.3140879,0.2796718,0.9626044,-0.0009913296,0.0008205807,-0.0008074645,0.9999989,rec252GMV0.txt,13,T0.697927443310618,2.879363,-0.01671158,-0.00846757,-0.02352373,-0.05957031,1.019531,-0.002197266,-0.006038197,-0.3140879,0.2796718,0.9545979,-0.0002183448,0.0007048873,-0.001413428,0.9999987,38,38,87,0.8148677,rec252GMV1.txt,13
T0.721826244145632,2.885155,-0.02648514,0.004971068,-0.01985864,-0.05981445,1.014404,-0.0007324219,-0.005929881,-0.314003,0.2795975,0.9462465,0.0003670098,0.0009773265,-0.002191324,0.9999971,rec252GMV0.txt,14,T0.721826244145632,2.905579,-0.02648514,0.004971068,-0.01985864,-0.05981445,1.014404,-0.0007324219,-0.005929881,-0.314003,0.2795975,0.9409104,0.0001230703,0.0008332375,-0.002230198,0.9999972,38,38,87,0.8148677,rec252GMV1.txt,14
T0.747229343280196,2.928019,-0.01060311,-0.01213265,-0.01985864,-0.05517578,1.01416,0.002197266,-0.005908259,-0.3140346,0.2795395,0.9401936,-0.000535078,0.0008412318,-0.001674599,0.9999981,rec252GMV0.txt,15,T0.747229343280196,2.930036,-0.01060311,-0.01213265,-0.01985864,-0.05517578,1.01416,0.002197266,-0.005908259,-0.3140346,0.2795395,0.9432923,-0.0009029569,0.000684673,-0.001033936,0.9999989,38,38,87,0.8148677,rec252GMV1.txt,15
T0.774653943255544,2.954165,-0.02159836,0.004971068,-0.02474542,-0.05664063,1.008545,-0.0004882813,-0.005947625,-0.3140573,0.2796276,0.9459445,-0.001030903,0.0009407334,-0.0005058044,0.9999989,rec252GMV0.txt,16,T0.774653943255544,2.976277,-0.02159836,0.004971068,-0.02474542,-0.05664063,1.008545,-0.0004882813,-0.005947625,-0.3140573,0.2796276,0.9518776,-0.0006240013,0.0008107816,-0.0007776783,0.9999992,38,38,87,0.8148677,rec252GMV1.txt,16
T0.801639143377543,2.981304,-0.01793328,0.004971068,-0.01863695,-0.05883789,1.012695,-0.002197266,-0.006023556,-0.3139621,0.2797118,0.95997,7.824801e-05,0.001083577,-0.001342385,0.9999986,rec252GMV0.txt,17,T0.801639143377543,2.964219,-0.01793328,0.004971068,-0.01863695,-0.05883789,1.012695,-0.002197266,-0.006023556,-0.3139621,0.2797118,0.9668713,0.0003266043,0.0009544775,-0.001629549,0.9999982,38,38,87,0.8148677,rec252GMV1.txt,17
T0.830091943964362,2.936191,-0.01182481,-0.004802487,-0.01741525,-0.05981445,1.015381,-0.0004882813,-0.006225563,-0.3139766,0.2795629,0.9692256,0.0003512407,0.001063774,-0.002108607,0.9999971,rec252GMV0.txt,18,T0.830091943964362,2.925248,-0.01182481,-0.004802487,-0.01741525,-0.05981445,1.015381,-0.0004882813,-0.006225563,-0.3139766,0.2795629,0.9663975,0.0001003818,0.000911605,-0.002217215,0.9999971,38,38,87,0.8148677,rec252GMV1.txt,18
T0.859686344861984,2.934032,-0.0130465,-0.003580793,-0.02230203,-0.05883789,1.010498,0.0002441406,-0.006183029,-0.3140496,0.2796077,0.9624947,-0.0003096941,0.001027006,-0.002264643,0.9999969,rec252GMV0.txt,19,T0.859686344861984,2.953759,-0.0130465,-0.003580793,-0.02230203,-0.05883789,1.010498,0.0002441406,-0.006183029,-0.3140496,0.2796077,0.9609973,-0.0003938909,0.0008933427,-0.002163002,0.9999972,38,38,87,0.8148677,rec252GMV1.txt,19
T0.930500142276287,2.963531,-0.02648514,-0.006024182,-0.02474542,-0.05541992,1.013184,0.0004882813,-0.005810544,-0.3140185,0.279677,0.9631005,-0.0005716514,0.0009320004,-0.001495597,0.9999983,rec252GMV0.txt,20,T0.930500142276287,2.953576,-0.02648514,-0.006024182,-0.02474542,-0.05541992,1.013184,0.0004882813,-0.005810544,-0.3140185,0.279677,0.9662841,-0.0006132069,0.0007948456,-0.0009761521,0.999999,38,38,87,0.8148677,rec252GMV1.txt,20
T1.00240243971348,2.932346,-0.01793328,-0.003580793,-0.01497186,-0.06201172,1.015625,0.001220703,-0.005708838,-0.3139173,0.2796986,0.9670356,-0.0007612029,0.0008860043,-0.001371599,0.9999985,rec252GMV0.txt,21,T1.00240243971348,2.92107,-0.01793328,-0.003580793,-0.01497186,-0.06201172,1.015625,0.001220703,-0.005708838,-0.3139173,0.2796986,0.9641281,-0.0008675895,0.0007394892,-0.002321556,0.9999967,38,38,87,0.8148677,rec252GMV1.txt,21
T1.07077863812447,2.921433,-0.01915497,-0.01213265,-0.005198308,-0.05371094,1.013184,-0.001708984,-0.00583602,-0.3138551,0.2798662,0.9601141,-0.0005102558,0.0006941334,-0.002102177,0.9999974,rec252GMV0.txt,22,T1.07077863812447,2.93307,-0.01915497,-0.01213265,-0.005198308,-0.05371094,1.013184,-0.001708984,-0.00583602,-0.3138551,0.2798662,0.9571625,-7.664151e-05,0.0005966037,-0.0008847202,0.9999995,38,38,87,0.8148677,rec252GMV1.txt,22
T1.1448055356741,2.935883,-0.02282006,-0.004802487,-0.01619356,-0.05395508,1.015381,0.001220703,-0.005804595,-0.3139581,0.2799058,0.9568414,-5.264653e-05,0.0007982908,0.0004177945,0.9999996,rec252GMV0.txt,23,T1.1448055356741,2.927058,-0.02282006,-0.004802487,-0.01619356,-0.05395508,1.015381,0.001220703,-0.005804595,-0.3139581,0.2799058,0.957059,-0.0004888563,0.0006299752,0.0003690631,0.9999996,38,38,87,0.8148677,rec252GMV1.txt,23
T1.21269303560257,2.940997,-0.01060311,-0.007245876,-0.01741525,-0.05688477,1.009521,0.0002441406,-0.00577439,-0.3138128,0.2797978,0.955785,-0.0008169464,0.000672141,-8.493689e-05,0.9999995,rec252GMV0.txt,24,T1.21269303560257,2.963762,-0.01060311,-0.007245876,-0.01741525,-0.05688477,1.009521,0.0002441406,-0.00577439,-0.3138128,0.2797978,0.9571016,-0.0006428568,0.0005873725,-0.000553158,0.9999995,38,38,87,0.8148677,rec252GMV1.txt,24
T1.29124063253403,2.968805,-0.02648514,-0.009689265,-0.02474542,-0.05761719,1.013916,-0.001708984,-0.005645437,-0.3137745,0.2797467,0.9618229,-0.0001992929,0.0006150041,-0.001203061,0.9999991,rec252GMV0.txt,25,T1.29124063253403,2.951084,-0.02648514,-0.009689265,-0.02474542,-0.05761719,1.013916,-0.001708984,-0.005645437,-0.3137745,0.2797467,0.966195,7.393054e-05,0.0005480277,-0.001275689,0.999999,38,38,87,0.8148677,rec252GMV1.txt,25
T1.35221103206277,2.93286,-0.02037667,-0.002359098,-0.006420002,-0.05981445,1.013916,-0.0004882813,-0.005750454,-0.313737,0.2796851,0.9665601,0.000217498,0.0007888663,-0.001713739,0.9999982,rec252GMV0.txt,26,T1.35221103206277,2.932357,-0.02037667,-0.002359098,-0.006420002,-0.05981445,1.013916,-0.0004882813,-0.005750454,-0.313737,0.2796851,0.9638552,2.713094e-05,0.0006987874,-0.002021341,0.9999977,38,38,87,0.8148677,rec252GMV1.txt,26
T1.42223193123937,2.938467,-0.02404175,-0.002359098,-0.01008509,-0.05639648,1.012451,0.003173828,-0.005704018,-0.3138701,0.2797234,0.9617446,-0.0007550747,0.0008436462,-0.001891454,0.9999976,rec252GMV0.txt,27,T1.42223193123937,2.94508,-0.02404175,-0.002359098,-0.01008509,-0.05639648,1.012451,0.003173828,-0.005704018,-0.3138701,0.2797234,0.9611581,-0.001273481,0.0007403757,-0.001390073,0.999998,38,38,87,0.8148677,rec252GMV1.txt,27
T1.49210263416171,2.934744,-0.02526344,0.003749374,-0.01619356,-0.06225586,1.016357,0.001220703,-0.005817486,-0.3139285,0.2797758,0.961799,-0.001618544,0.001123812,-0.001735184,0.9999965,rec252GMV0.txt,28,T1.49210263416171,2.917794,-0.02526344,0.003749374,-0.01619356,-0.06225586,1.016357,0.001220703,-0.005817486,-0.3139285,0.2797758,0.9605915,-0.001312176,0.001058214,-0.002564977,0.9999953,38,38,87,0.8148677,rec252GMV1.txt,28
T1.5635473318398,2.90361,-0.02892853,-0.01091096,-0.01619356,-0.05444336,1.016113,-0.001220703,-0.005824892,-0.3140321,0.2798817,0.9569303,-0.0006069139,0.001000078,-0.002270062,0.9999968,rec252GMV0.txt,29,T1.5635473318398,2.906377,-0.02892853,-0.01091096,-0.01619356,-0.05444336,1.016113,-0.001220703,-0.005824892,-0.3140321,0.2798817,0.9518909,-0.0002797194,0.0008778051,-0.001146714,0.9999989,38,38,87,0.8148677,rec252GMV1.txt,29
T1.63076903298497,2.913963,-0.02282006,-0.01213265,-0.01863695,-0.0546875,1.014893,-0.001708984,-0.005686209,-0.3140839,0.2799402,0.9485578,0.0002466653,0.0007758613,9.251061e-05,0.9999997,rec252GMV0.txt,30,T1.63076903298497,2.918783,-0.02282006,-0.01213265,-0.01863695,-0.0546875,1.014893,-0.001708984,-0.005686209,-0.3140839,0.2799402,0.9472845,0.0003041641,0.0006124754,4.295726e-08,0.9999998,38,38,87,0.8148677,rec252GMV1.txt,30
