0.0199999995529652,0.9721056,-0.02260503,-0.004202618,-0.02778009,-0.05664063,1.015381,0.005371094,-0.01545145,-0.3139911,0.2828997,1.0,1.717776e-06,-3.078933e-05,-1.617518e-07,1.0,212,0,0.0199999995529652,1.944211,-0.02260503,-0.004202618,-0.02778009,-0.05664063,1.015381,0.005371094,-0.01545145,-0.3139911,0.2828997,0.9862473,-4.503992e-06,-3.109627e-05,-7.74581e-06,1.0,31,39,87,0.0,212,0
0.0399999991059303,2.920752,-0.02627011,0.004349244,-0.0253367,-0.05444336,1.014404,0.001220703,-0.01528691,-0.3140818,0.2829135,0.9759328,0.0006595075,6.030931e-05,0.0003361251,0.9999998,212,1,0.0399999991059303,2.925187,-0.02627011,0.004349244,-0.0253367,-0.05444336,1.014404,0.001220703,-0.01528691,-0.3140818,0.2829135,0.968916,0.001258424,9.26766e-05,0.0006428949,0.999999,31,39,87,0.25,212,1
0.373333342373371,2.925217,-0.03482197,0.0006841589,-0.01678484,-0.05664063,1.015381,0.003662109,-0.01525465,-0.3140947,0.2827854,0.9643736,0.001550859,0.0005524698,0.0006341679,0.9999985,212,2,0.373333342373371,2.920813,-0.03482197,0.0006841589,-0.01678484,-0.05664063,1.015381,0.003662109,-0.01525465,-0.3140947,0.2827854,0.9609718,0.0008468712,0.0005037758,0.0001779544,0.9999995,31,39,87,0.4320249,212,2
0.461329340934753,2.934348,-0.02627011,-0.007867702,-0.02900178,-0.05493164,1.010986,0.002685547,-0.01540681,-0.3139434,0.2827748,0.9577052,0.0009424191,0.0002441291,0.0002120044,0.9999995,212,3,0.461329340934753,2.952287,-0.02627011,-0.007867702,-0.02900178,-0.05493164,1.010986,0.002685547,-0.01540681,-0.3139434,0.2827748,0.9574566,0.0010303,0.0002368804,0.0003618551,0.9999994,31,39,87,0.5740187,212,3
0.497382842004299,2.949972,-0.02382672,0.0141228,-0.009454672,-0.05395508,1.016113,0.0004882813,-0.01548118,-0.3139548,0.2828819,0.9602036,0.001585129,0.0005473758,0.0008839248,0.9999982,212,4,0.497382842004299,2.929717,-0.02382672,0.0141228,-0.009454672,-0.05395508,1.016113,0.0004882813,-0.01548118,-0.3139548,0.2828819,0.9618842,0.001891513,0.0005528784,0.001055255,0.9999975,31,39,87,0.680514,212,4
0.506394041702151,2.926039,-0.01893995,0.001905854,-0.02900178,-0.05395508,1.011963,0.0007324219,-0.01556709,-0.3139852,0.2828274,0.9598365,0.002236082,0.000558531,0.001257443,0.9999965,212,5,0.506394041702151,2.942617,-0.01893995,0.001905854,-0.02900178,-0.05395508,1.011963,0.0007324219,-0.01556709,-0.3139852,0.2828274,0.9577026,0.002197875,0.0005475048,0.001221289,0.9999967,31,39,87,0.7542378,212,5
0.517757541500032,2.941326,-0.02382672,0.0141228,-0.0253367,-0.05541992,1.016357,0.0009765625,-0.01561034,-0.3138589,0.2828452,0.9588046,0.002120032,0.0005926645,0.001000113,0.9999971,212,6,0.517757541500032,2.923457,-0.02382672,0.0141228,-0.0253367,-0.05541992,1.016357,0.0009765625,-0.01561034,-0.3138589,0.2828452,0.9594201,0.002101251,0.0005885618,0.0008281135,0.9999973,31,39,87,0.8140163,212,6
0.530209941789508,2.926013,-0.01405317,0.0129011,-0.0253367,-0.05566406,1.01123,0.0004882813,-0.01548572,-0.3138637,0.2827733,0.9569706,0.00211182,0.0006282981,0.0005219876,0.9999974,212,7,0.530209941789508,2.946438,-0.01405317,0.0129011,-0.0253367,-0.05566406,1.01123,0.0004882813,-0.01548572,-0.3138637,0.2827733,0.9555488,0.002198418,0.0005868127,0.0004598384,0.9999973,31,39,87,0.8140163,212,7
0.541784341447055,2.954352,-0.02504842,0.00923602,-0.0265584,-0.0546875,1.014404,0.004882813,-0.01554978,-0.3137685,0.2827873,0.9578142,0.001581335,0.0005774478,0.0005332804,0.9999985,212,8,0.541784341447055,2.941842,-0.02504842,0.00923602,-0.0265584,-0.0546875,1.014404,0.004882813,-0.01554978,-0.3137685,0.2827873,0.9608105,0.0009587559,0.0005007348,0.0007087243,0.9999992,31,39,87,0.8140163,212,8
0.572584741748869,2.949771,-0.02627011,0.001905854,-0.01922823,-0.05029297,1.009521,0.003417969,-0.01547669,-0.3137377,0.2827353,0.9610088,0.00043899,0.00035959,0.001552402,0.9999986,212,9,0.572584741748869,2.97021,-0.02627011,0.001905854,-0.01922823,-0.05029297,1.009521,0.003417969,-0.01547669,-0.3137377,0.2827353,0.9624552,0.0006811288,0.0003280535,0.002164856,0.9999974,31,39,87,0.8140163,212,9
